Main.Studies.MarkerTracking.t,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.SternoClavicularProtraction,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.SternoClavicularElevation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.SternoClavicularAxialRotation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.AcromioClavicularProtraction,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.AcromioClavicularMedialRotation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.AcromioClavicularPosteriorTilt,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.GlenohumeralFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.GlenohumeralExternalRotation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.GlenohumeralAbduction,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ElbowFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ElbowPronation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.WristFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.WristAbduction
  1.204000000000000e+01, -2.979542918980660e-01,  8.436841621363134e-02, -2.909044866085034e-03,  7.308276485346530e-01, -1.138910353186273e-02, -2.909044866008705e-03, -5.792819763244195e-02, -7.300328935661163e-02,  1.541945320494894e-01,  6.382161479468054e-01,  2.655863383856842e-01,  3.752393145632285e-01,  4.899445926488129e-02
  1.205000000000000e+01, -2.980284199136549e-01,  8.440502037587461e-02, -2.869439235403013e-03,  7.308718252332864e-01, -1.145109118746723e-02, -2.869439235519087e-03, -5.799973529956448e-02, -7.448732391194528e-02,  1.544653729410327e-01,  6.420840254800426e-01,  2.665825451069637e-01,  3.740631170112492e-01,  4.873234009313163e-02
  1.206000000000000e+01, -2.981058013849060e-01,  8.444330227312991e-02, -2.827778518121992e-03,  7.309184562302652e-01, -1.151612305812377e-02, -2.827778518043469e-03, -5.806966413909387e-02, -7.596410232073751e-02,  1.547504556301007e-01,  6.459080838884698e-01,  2.675777754480367e-01,  3.729126962077356e-01,  4.847793227319865e-02
  1.207000000000000e+01, -2.981858525450710e-01,  8.448298730009562e-02, -2.784314061625989e-03,  7.309672926337578e-01, -1.158377320666037e-02, -2.784314061466492e-03, -5.813650983272578e-02, -7.742874777114844e-02,  1.550480989243483e-01,  6.496725259651005e-01,  2.685708768421446e-01,  3.717915250929251e-01,  4.823219923627102e-02
  1.208000000000000e+01, -2.982679540243689e-01,  8.452378132528016e-02, -2.739324890660903e-03,  7.310180502575430e-01, -1.165357706915882e-02, -2.739324890579845e-03, -5.819889347674589e-02, -7.887636995319092e-02,  1.553564271984198e-01,  6.533617747490204e-01,  2.695606491845319e-01,  3.707028094169147e-01,  4.799603391193492e-02
  1.209000000000000e+01, -2.983514604378262e-01,  8.456537526755459e-02, -2.693113296320211e-03,  7.310704141937150e-01, -1.172503876312869e-02, -2.693113296237761e-03, -5.825555136716387e-02, -8.030209813041705e-02,  1.556734002023376e-01,  6.569606163506868e-01,  2.705459406349319e-01,  3.696494372538379e-01,  4.777025557441487e-02
  1.210000000000000e+01, -2.984357098924015e-01,  8.460744971487122e-02, -2.646000102081317e-03,  7.311240439306808e-01, -1.179763870103989e-02, -2.646000102081317e-03, -5.830534923475006e-02, -8.170111780701583e-02,  1.559968452884472e-01,  6.604543402914493e-01,  2.715257466997719e-01,  3.686339163254047e-01,  4.755560605471264e-02
  1.211000000000000e+01, -2.985200329162569e-01,  8.464967929338463e-02, -2.598320078166765e-03,  7.311785783839679e-01, -1.187084088233115e-02, -2.598320077953122e-03, -5.834729353885093e-02, -8.306870930141923e-02,  1.563244887089719e-01,  6.638288781667346e-01,  2.724992718932918e-01,  3.676582981216747e-01,  4.735274320391158e-02
  1.212000000000000e+01, -2.986037608802666e-01,  8.469173682299824e-02, -2.550417457797751e-03,  7.312336408920258e-01, -1.194409992716605e-02, -2.550417457797751e-03, -5.838053979240287e-02, -8.440028609217709e-02,  1.566539862875519e-01,  6.670709375203452e-01,  2.734659620482456e-01,  3.667241143073459e-01,  4.716223432451638e-02
  1.213000000000000e+01, -2.986862337817405e-01,  8.473329720370426e-02, -2.502641590369986e-03,  7.312888441618680e-01, -1.201686778342115e-02, -2.502641590192538e-03, -5.840439722107416e-02, -8.569143018185973e-02,  1.569829532730538e-01,  6.701681283053973e-01,  2.744255363238974e-01,  3.658323428871368e-01,  4.698455335592454e-02
