Main.Studies.MarkerTracking.t,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.SternoClavicularProtraction,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.SternoClavicularElevation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.SternoClavicularAxialRotation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.AcromioClavicularProtraction,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.AcromioClavicularMedialRotation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.AcromioClavicularPosteriorTilt,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.GlenohumeralFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.GlenohumeralExternalRotation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.GlenohumeralAbduction,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ElbowFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ElbowPronation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.WristFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.WristAbduction
  7.790000000000000e+00, -3.116874723999599e-01,  9.781256470502342e-02,  3.392294054846209e-02,  7.877990062536843e-01, -5.240533668735159e-02,  3.392294054819694e-02,  3.732467563600923e-01, -3.130300857896205e-01,  4.247489741187033e-01,  1.314802674659624e+00,  8.318689088070211e-01, -9.932691349787379e-01,  2.399972536807023e-02
  7.800000000000000e+00, -3.117431935778876e-01,  9.783836251415989e-02,  3.394619942304508e-02,  7.878194597950336e-01, -5.244314811277739e-02,  3.394619942286516e-02,  3.730784446258086e-01, -3.131753035652378e-01,  4.248957665533574e-01,  1.314820868607839e+00,  8.317000712684923e-01, -9.928854999349345e-01,  2.394791774033187e-02
  7.810000000000000e+00, -3.116803117530917e-01,  9.781481225620170e-02,  3.394446011592538e-02,  7.878373815136609e-01, -5.242463590564594e-02,  3.394446011588285e-02,  3.736394429951777e-01, -3.132484020970998e-01,  4.249141053102645e-01,  1.314863924629171e+00,  8.332760471817918e-01, -9.944722931749198e-01,  2.368730468993322e-02
  7.819999999999999e+00, -3.114627303683313e-01,  9.770783495828894e-02,  3.382615463107651e-02,  7.877114961088022e-01, -5.224987437674611e-02,  3.382615463170024e-02,  3.738803477822907e-01, -3.132434988986068e-01,  4.241344656389729e-01,  1.314010369860700e+00,  8.304583136341996e-01, -9.927107671619173e-01,  2.374204694993443e-02
  7.830000000000000e+00, -3.113872209332085e-01,  9.767520882831815e-02,  3.380492459298255e-02,  7.877009694939401e-01, -5.220876298568200e-02,  3.380492459259166e-02,  3.742640684110743e-01, -3.133090768024359e-01,  4.240127178355398e-01,  1.314162383638185e+00,  8.316453333030497e-01, -9.944762246601959e-01,  2.352664580573033e-02
  7.840000000000000e+00, -3.114762486450196e-01,  9.772290520629712e-02,  3.387061440135453e-02,  7.877814114461259e-01, -5.229731856166975e-02,  3.387061440134142e-02,  3.744272754199547e-01, -3.132440926851514e-01,  4.244615300477024e-01,  1.314402040263777e+00,  8.325850878499662e-01, -9.963568154186468e-01,  2.355462837146372e-02
  7.850000000000000e+00, -3.113068612761570e-01,  9.763967474245061e-02,  3.377875486274474e-02,  7.876837770808968e-01, -5.216148151464961e-02,  3.377875486265598e-02,  3.746182550685919e-01, -3.127239905057940e-01,  4.238562828809095e-01,  1.314270083362754e+00,  8.328054514873375e-01, -9.968414270197592e-01,  2.355170032621308e-02
  7.859999999999999e+00, -3.111881910578397e-01,  9.758462569724680e-02,  3.372877315797602e-02,  7.876394066605945e-01, -5.208047394363557e-02,  3.372877315794968e-02,  3.749695692953861e-01, -3.124148951835465e-01,  4.235401154788572e-01,  1.314029053835672e+00,  8.322571019532663e-01, -9.975842412744690e-01,  2.337869522972880e-02
  7.870000000000000e+00, -3.111536282602245e-01,  9.757118541519083e-02,  3.372563803095742e-02,  7.876455953282753e-01, -5.206814189518938e-02,  3.372563803117802e-02,  3.752448383012918e-01, -3.128224272339418e-01,  4.235337910184164e-01,  1.313969258058284e+00,  8.320423438207084e-01, -9.971085645810549e-01,  2.346329000322156e-02
  7.880000000000000e+00, -3.111147434463229e-01,  9.755756279957684e-02,  3.372871096451005e-02,  7.876636026240564e-01, -5.206077568436229e-02,  3.372871096451663e-02,  3.756544741955139e-01, -3.129221438378516e-01,  4.235762352162499e-01,  1.313838254385767e+00,  8.329193964377164e-01, -9.957132251598882e-01,  2.340498581469516e-02
